date,warehouse,orders,holiday_name,holiday,shutdown,mini_shutdown,shops_closed,winter_school_holidays,school_holidays,blackout,mov_change,frankfurt_shutdown,precipitation,snow,id,missing
2022-07-21,Prague_3,4333.0,,0,0,0,0,0,0,0,0,0,1,0,Prague_3_2022-07-21,0
2022-07-22,Prague_3,4595.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_3_2022-07-22,0
2022-07-23,Prague_3,4205.0,,0,0,0,0,0,0,0,0,0,4,0,Prague_3_2022-07-23,0
2022-07-24,Prague_3,4105.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_3_2022-07-24,0
2022-07-25,Prague_3,4460.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_3_2022-07-25,0
2022-07-26,Prague_3,4163.0,,0,0,0,0,0,0,0,0,0,1,0,Prague_3_2022-07-26,0
2022-07-27,Prague_3,4032.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_3_2022-07-27,0
2022-07-28,Prague_3,4100.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_3_2022-07-28,0
2022-07-29,Prague_3,4559.0,,0,0,0,0,0,0,0,0,0,1,0,Prague_3_2022-07-29,0
2022-07-30,Prague_3,4243.0,,0,0,0,0,0,0,0,0,0,17,0,Prague_3_2022-07-30,0
2022-07-31,Prague_3,4122.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_3_2022-07-31,0
2022-08-01,Prague_3,4384.0,,0,0,0,0,0,0,0,0,0,2,0,Prague_3_2022-08-01,0
2022-08-02,Prague_3,4058.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_3_2022-08-02,0
2022-08-03,Prague_3,4270.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_3_2022-08-03,0
2022-08-04,Prague_3,4364.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_3_2022-08-04,0
2022-08-05,Prague_3,4653.0,,0,0,0,0,0,0,0,0,0,9,0,Prague_3_2022-08-05,0
2022-08-06,Prague_3,4114.0,,0,0,0,0,0,0,0,0,0,3,0,Prague_3_2022-08-06,0
2022-08-07,Prague_3,4040.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_3_2022-08-07,0
2022-08-08,Prague_3,4342.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_3_2022-08-08,0
2022-08-09,Prague_3,4084.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_3_2022-08-09,0
2022-08-10,Prague_3,4149.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_3_2022-08-10,0
2022-08-11,Prague_3,4270.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_3_2022-08-11,0
2022-08-12,Prague_3,4553.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_3_2022-08-12,0
2022-08-13,Prague_3,4094.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_3_2022-08-13,0
2022-08-14,Prague_3,4169.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_3_2022-08-14,0
2022-08-15,Prague_3,4522.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_3_2022-08-15,0
2022-08-16,Prague_3,4193.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_3_2022-08-16,0
2022-08-17,Prague_3,4288.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_3_2022-08-17,0
2022-08-18,Prague_3,4259.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_3_2022-08-18,0
2022-08-19,Prague_3,4597.0,,0,0,0,0,0,0,0,0,0,28,0,Prague_3_2022-08-19,0
2022-08-20,Prague_3,4292.0,,0,0,0,0,0,0,0,0,0,62,0,Prague_3_2022-08-20,0
2022-08-21,Prague_3,4220.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_3_2022-08-21,0
2022-08-22,Prague_3,4452.0,,0,0,0,0,0,0,0,0,0,18,0,Prague_3_2022-08-22,0
2022-08-23,Prague_3,4264.0,,0,0,0,0,0,0,0,0,0,7,0,Prague_3_2022-08-23,0
2022-08-24,Prague_3,4067.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_3_2022-08-24,0
2022-08-25,Prague_3,4172.0,,0,0,0,0,0,0,0,0,0,1,0,Prague_3_2022-08-25,0
2022-08-26,Prague_3,4532.0,,0,0,0,0,0,0,0,0,0,9,0,Prague_3_2022-08-26,0
2022-08-27,Prague_3,4225.0,,0,0,0,0,0,0,0,0,0,8,0,Prague_3_2022-08-27,0
2022-08-28,Prague_3,4325.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_3_2022-08-28,0
2022-08-29,Prague_3,4483.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_3_2022-08-29,0
2022-08-30,Prague_3,4249.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_3_2022-08-30,0
2022-08-31,Prague_3,4499.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_3_2022-08-31,0
2022-09-01,Prague_3,4405.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_3_2022-09-01,0
2022-09-02,Prague_3,4784.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_3_2022-09-02,0
2022-09-03,Prague_3,4310.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_3_2022-09-03,0
2022-09-04,Prague_3,4369.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_3_2022-09-04,0
2022-09-05,Prague_3,4531.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_3_2022-09-05,0
2022-09-06,Prague_3,4278.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_3_2022-09-06,0
2022-09-07,Prague_3,4338.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_3_2022-09-07,0
2022-09-08,Prague_3,4536.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_3_2022-09-08,0
2022-09-09,Prague_3,4816.0,,0,0,0,0,0,0,0,0,0,3,0,Prague_3_2022-09-09,0
2022-09-10,Prague_3,4438.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_3_2022-09-10,0
2022-09-11,Prague_3,4605.0,,0,0,0,0,0,0,0,0,0,1,0,Prague_3_2022-09-11,0
2022-09-12,Prague_3,4611.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_3_2022-09-12,0
2022-09-13,Prague_3,4218.0,,0,0,0,0,0,0,0,0,0,1,0,Prague_3_2022-09-13,0
2022-09-14,Prague_3,4706.0,,0,0,0,0,0,0,0,0,0,7,0,Prague_3_2022-09-14,0
2022-09-15,Prague_3,4765.0,,0,0,0,0,0,0,0,0,0,5,0,Prague_3_2022-09-15,0
2022-09-16,Prague_3,5130.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_3_2022-09-16,0
2022-09-17,Prague_3,4494.0,,0,0,0,0,0,0,0,0,0,2,0,Prague_3_2022-09-17,0
2022-09-18,Prague_3,4609.0,,0,0,0,0,0,0,0,0,0,3,0,Prague_3_2022-09-18,0
2022-09-19,Prague_3,4864.0,,0,0,0,0,0,0,0,0,0,4,0,Prague_3_2022-09-19,0
2022-09-20,Prague_3,4450.0,,0,0,0,0,0,0,0,0,0,2,0,Prague_3_2022-09-20,0
2022-09-21,Prague_3,4475.0,,0,0,0,0,0,0,0,0,0,1,0,Prague_3_2022-09-21,0
2022-09-22,Prague_3,4603.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_3_2022-09-22,0
2022-09-23,Prague_3,5008.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_3_2022-09-23,0
2022-09-24,Prague_3,4371.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_3_2022-09-24,0
2022-09-25,Prague_3,4619.0,,0,0,0,0,0,0,0,0,0,7,0,Prague_3_2022-09-25,0
2022-09-26,Prague_3,4651.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_3_2022-09-26,0
2022-09-27,Prague_3,4830.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_3_2022-09-27,0
2022-09-28,Prague_3,5822.0,Den ceske statnosti,1,0,0,1,0,0,0,0,0,4,0,Prague_3_2022-09-28,0
2022-09-29,Prague_3,4589.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_3_2022-09-29,0
2022-09-30,Prague_3,4919.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_3_2022-09-30,0
2022-10-01,Prague_3,4366.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_3_2022-10-01,0
2022-10-02,Prague_3,4700.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_3_2022-10-02,0
2022-10-03,Prague_3,4669.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_3_2022-10-03,0
2022-10-04,Prague_3,3783.0,,0,0,1,0,0,0,0,0,0,0,0,Prague_3_2022-10-04,0
2022-10-05,Prague_3,4342.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_3_2022-10-05,0
2022-10-06,Prague_3,4871.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_3_2022-10-06,0
2022-10-07,Prague_3,5053.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_3_2022-10-07,0
2022-10-08,Prague_3,4825.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_3_2022-10-08,0
2022-10-09,Prague_3,4571.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_3_2022-10-09,0
2022-10-10,Prague_3,4770.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_3_2022-10-10,0
2022-10-11,Prague_3,4455.0,,0,0,0,0,0,0,0,0,0,0,0,Prague_3_2022-10-11,0
2022-10-12,Prague_3,4474.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2022-10-12,0
2022-10-13,Prague_3,4620.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2022-10-13,0
2022-10-14,Prague_3,5140.0,,0,0,0,0,0,0,0,1,0,1,0,Prague_3_2022-10-14,0
2022-10-15,Prague_3,4719.0,,0,0,0,0,0,0,0,1,0,3,0,Prague_3_2022-10-15,0
2022-10-16,Prague_3,4618.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2022-10-16,0
2022-10-17,Prague_3,4516.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2022-10-17,0
2022-10-18,Prague_3,4286.0,,0,0,0,0,0,0,0,1,0,18,0,Prague_3_2022-10-18,0
2022-10-19,Prague_3,4453.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2022-10-19,0
2022-10-20,Prague_3,4484.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2022-10-20,0
2022-10-21,Prague_3,5108.0,,0,0,0,0,0,0,0,1,0,1,0,Prague_3_2022-10-21,0
2022-10-22,Prague_3,4611.0,,0,0,0,0,0,0,0,1,0,3,0,Prague_3_2022-10-22,0
2022-10-23,Prague_3,4254.0,,0,0,0,0,0,0,0,1,0,1,0,Prague_3_2022-10-23,0
2022-10-24,Prague_3,4355.0,,0,0,0,0,0,0,0,1,0,1,0,Prague_3_2022-10-24,0
2022-10-25,Prague_3,4116.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2022-10-25,0
2022-10-26,Prague_3,4296.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2022-10-26,0
2022-10-27,Prague_3,5085.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2022-10-27,0
2022-10-28,Prague_3,4866.0,Den vzniku samostatneho ceskoslovenskeho statu,1,0,0,1,0,0,0,1,0,0,0,Prague_3_2022-10-28,0
2022-10-29,Prague_3,3754.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2022-10-29,0
2022-10-30,Prague_3,4663.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2022-10-30,0
2022-10-31,Prague_3,4631.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2022-10-31,0
2022-11-01,Prague_3,4408.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2022-11-01,0
2022-11-02,Prague_3,4357.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2022-11-02,0
2022-11-03,Prague_3,4452.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2022-11-03,0
2022-11-04,Prague_3,5277.0,,0,0,0,0,0,0,0,1,0,21,0,Prague_3_2022-11-04,0
2022-11-05,Prague_3,4737.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2022-11-05,0
2022-11-06,Prague_3,4506.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2022-11-06,0
2022-11-07,Prague_3,4431.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2022-11-07,0
2022-11-08,Prague_3,4250.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2022-11-08,0
2022-11-09,Prague_3,4462.0,,0,0,0,0,0,0,0,1,0,8,0,Prague_3_2022-11-09,0
2022-11-10,Prague_3,4712.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2022-11-10,0
2022-11-11,Prague_3,5481.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2022-11-11,0
2022-11-12,Prague_3,4816.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2022-11-12,0
2022-11-13,Prague_3,4782.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2022-11-13,0
2022-11-14,Prague_3,4626.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2022-11-14,0
2022-11-15,Prague_3,4541.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2022-11-15,0
2022-11-16,Prague_3,5094.0,,0,0,0,0,0,0,0,1,0,2,0,Prague_3_2022-11-16,0
2022-11-17,Prague_3,5104.0,Den boje za svobodu a demokracii,1,0,0,0,0,0,0,1,0,2,0,Prague_3_2022-11-17,0
2022-11-18,Prague_3,4752.0,,0,0,0,0,0,0,0,1,0,2,0,Prague_3_2022-11-18,0
2022-11-19,Prague_3,4432.0,,0,0,0,0,0,0,0,1,0,0,2,Prague_3_2022-11-19,0
2022-11-20,Prague_3,4870.0,,0,0,0,0,0,0,0,1,0,0,1,Prague_3_2022-11-20,0
2022-11-21,Prague_3,4793.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2022-11-21,0
2022-11-22,Prague_3,4448.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2022-11-22,0
2022-11-23,Prague_3,4545.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2022-11-23,0
2022-11-24,Prague_3,4667.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2022-11-24,0
2022-11-25,Prague_3,5293.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2022-11-25,0
2022-11-26,Prague_3,4756.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2022-11-26,0
2022-11-27,Prague_3,4740.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2022-11-27,0
2022-11-28,Prague_3,4751.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2022-11-28,0
2022-11-29,Prague_3,4584.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2022-11-29,0
2022-11-30,Prague_3,4702.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2022-11-30,0
2022-12-01,Prague_3,4899.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2022-12-01,0
2022-12-02,Prague_3,5570.0,,0,0,0,0,0,0,0,1,0,2,0,Prague_3_2022-12-02,0
2022-12-03,Prague_3,5294.0,,0,0,0,0,0,0,0,1,0,0,2,Prague_3_2022-12-03,0
2022-12-04,Prague_3,5051.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2022-12-04,0
2022-12-05,Prague_3,5175.0,,0,0,0,0,0,0,0,1,0,11,0,Prague_3_2022-12-05,0
2022-12-06,Prague_3,4465.0,,0,0,0,0,0,0,0,1,0,3,0,Prague_3_2022-12-06,0
2022-12-07,Prague_3,4635.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2022-12-07,0
2022-12-08,Prague_3,4924.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2022-12-08,0
2022-12-09,Prague_3,5701.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2022-12-09,0
2022-12-10,Prague_3,5328.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2022-12-10,0
2022-12-11,Prague_3,5138.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2022-12-11,0
2022-12-12,Prague_3,5078.0,,0,0,0,0,0,0,0,1,0,1,2,Prague_3_2022-12-12,0
2022-12-13,Prague_3,5080.0,,0,0,0,0,0,0,0,1,0,0,6,Prague_3_2022-12-13,0
2022-12-14,Prague_3,5122.0,,0,0,0,0,0,0,0,1,0,1,3,Prague_3_2022-12-14,0
2022-12-15,Prague_3,5294.0,,0,0,0,0,0,0,0,1,0,0,5,Prague_3_2022-12-15,0
2022-12-16,Prague_3,5216.0,,0,0,0,0,0,0,0,1,0,1,7,Prague_3_2022-12-16,0
2022-12-17,Prague_3,5293.0,,0,0,0,0,0,0,0,1,0,0,12,Prague_3_2022-12-17,0
2022-12-18,Prague_3,5657.0,,0,0,0,0,0,0,0,1,0,0,11,Prague_3_2022-12-18,0
2022-12-19,Prague_3,5870.0,,0,0,0,0,0,0,0,1,0,0,10,Prague_3_2022-12-19,0
2022-12-20,Prague_3,5680.0,,0,0,0,0,0,0,0,1,0,0,7,Prague_3_2022-12-20,0
2022-12-21,Prague_3,5955.0,,0,0,0,0,0,0,0,1,0,4,6,Prague_3_2022-12-21,0
2022-12-22,Prague_3,6956.0,,0,0,0,0,0,0,0,1,0,1,4,Prague_3_2022-12-22,0
2022-12-23,Prague_3,6800.0,,0,0,0,0,0,0,0,1,0,8,0,Prague_3_2022-12-23,0
2022-12-24,Prague_3,3138.0,Christmas Eve,1,0,0,0,0,0,0,1,0,0,0,Prague_3_2022-12-24,0
2022-12-25,Prague_3,,,0,0,0,0,0,0,0,0,0,0,0,Prague_3_2022-12-25,1
2022-12-26,Prague_3,5098.0,2nd Christmas Day,1,0,0,1,0,0,0,1,0,2,0,Prague_3_2022-12-26,0
2022-12-27,Prague_3,4756.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2022-12-27,0
2022-12-28,Prague_3,4639.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2022-12-28,0
2022-12-29,Prague_3,4959.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2022-12-29,0
2022-12-30,Prague_3,6055.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2022-12-30,0
2022-12-31,Prague_3,4266.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2022-12-31,0
2023-01-01,Prague_3,2727.0,New Years Day,1,0,0,1,0,0,0,1,0,0,0,Prague_3_2023-01-01,0
2023-01-02,Prague_3,5127.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2023-01-02,0
2023-01-03,Prague_3,4657.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2023-01-03,0
2023-01-04,Prague_3,4485.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2023-01-04,0
2023-01-05,Prague_3,4679.0,,0,0,0,0,0,0,0,1,0,1,0,Prague_3_2023-01-05,0
2023-01-06,Prague_3,5608.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2023-01-06,0
2023-01-07,Prague_3,4960.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2023-01-07,0
2023-01-08,Prague_3,4660.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2023-01-08,0
2023-01-09,Prague_3,4686.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2023-01-09,0
2023-01-10,Prague_3,4632.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2023-01-10,0
2023-01-11,Prague_3,4606.0,,0,0,0,0,0,0,0,1,0,1,0,Prague_3_2023-01-11,0
2023-01-12,Prague_3,4863.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2023-01-12,0
2023-01-13,Prague_3,5616.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2023-01-13,0
2023-01-14,Prague_3,4855.0,,0,0,0,0,0,0,0,1,0,1,0,Prague_3_2023-01-14,0
2023-01-15,Prague_3,5080.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2023-01-15,0
2023-01-16,Prague_3,4838.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2023-01-16,0
2023-01-17,Prague_3,4424.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2023-01-17,0
2023-01-18,Prague_3,4684.0,,0,0,0,0,0,0,0,1,0,1,2,Prague_3_2023-01-18,0
2023-01-19,Prague_3,4758.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2023-01-19,0
2023-01-20,Prague_3,5716.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2023-01-20,0
2023-01-21,Prague_3,5414.0,,0,0,0,0,0,0,0,1,0,2,6,Prague_3_2023-01-21,0
2023-01-22,Prague_3,5157.0,,0,0,0,0,0,0,0,1,0,1,10,Prague_3_2023-01-22,0
2023-01-23,Prague_3,4912.0,,0,0,0,0,0,0,0,1,0,0,8,Prague_3_2023-01-23,0
2023-01-24,Prague_3,4663.0,,0,0,0,0,0,0,0,1,0,0,2,Prague_3_2023-01-24,0
2023-01-25,Prague_3,4782.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2023-01-25,0
2023-01-26,Prague_3,4918.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2023-01-26,0
2023-01-27,Prague_3,5689.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2023-01-27,0
2023-01-28,Prague_3,4879.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2023-01-28,0
2023-01-29,Prague_3,4833.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2023-01-29,0
2023-01-30,Prague_3,5065.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2023-01-30,0
2023-01-31,Prague_3,4660.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2023-01-31,0
2023-02-01,Prague_3,4694.0,,0,0,0,0,0,0,0,1,0,2,0,Prague_3_2023-02-01,0
2023-02-02,Prague_3,4896.0,,0,0,0,0,0,0,0,1,0,0,1,Prague_3_2023-02-02,0
2023-02-03,Prague_3,5662.0,,0,0,0,0,0,0,0,1,0,6,0,Prague_3_2023-02-03,0
2023-02-04,Prague_3,4851.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2023-02-04,0
2023-02-05,Prague_3,4751.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2023-02-05,0
2023-02-06,Prague_3,4840.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2023-02-06,0
2023-02-07,Prague_3,4525.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2023-02-07,0
2023-02-08,Prague_3,4592.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2023-02-08,0
2023-02-09,Prague_3,4854.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2023-02-09,0
2023-02-10,Prague_3,5692.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2023-02-10,0
2023-02-11,Prague_3,5075.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2023-02-11,0
2023-02-12,Prague_3,4779.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2023-02-12,0
2023-02-13,Prague_3,4799.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2023-02-13,0
2023-02-14,Prague_3,4763.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2023-02-14,0
2023-02-15,Prague_3,4390.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2023-02-15,0
2023-02-16,Prague_3,4678.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2023-02-16,0
2023-02-17,Prague_3,5552.0,,0,0,0,0,0,0,0,1,0,1,0,Prague_3_2023-02-17,0
2023-02-18,Prague_3,4873.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2023-02-18,0
2023-02-19,Prague_3,5007.0,,0,0,0,0,0,0,0,1,0,3,0,Prague_3_2023-02-19,0
2023-02-20,Prague_3,4686.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2023-02-20,0
2023-02-21,Prague_3,4438.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2023-02-21,0
2023-02-22,Prague_3,4525.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2023-02-22,0
2023-02-23,Prague_3,4695.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2023-02-23,0
2023-02-24,Prague_3,5530.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2023-02-24,0
2023-02-25,Prague_3,4974.0,,0,0,0,0,0,0,0,1,0,1,0,Prague_3_2023-02-25,0
2023-02-26,Prague_3,4825.0,,0,0,0,0,0,0,0,1,0,0,2,Prague_3_2023-02-26,0
2023-02-27,Prague_3,4690.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2023-02-27,0
2023-02-28,Prague_3,4437.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2023-02-28,0
2023-03-01,Prague_3,4499.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2023-03-01,0
2023-03-02,Prague_3,4810.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2023-03-02,0
2023-03-03,Prague_3,5605.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2023-03-03,0
2023-03-04,Prague_3,5006.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2023-03-04,0
2023-03-05,Prague_3,4928.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2023-03-05,0
2023-03-06,Prague_3,4740.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2023-03-06,0
2023-03-07,Prague_3,4545.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2023-03-07,0
2023-03-08,Prague_3,4822.0,International womens day,0,0,0,0,0,0,0,1,0,4,0,Prague_3_2023-03-08,0
2023-03-09,Prague_3,4833.0,,0,0,0,0,0,0,0,1,0,6,0,Prague_3_2023-03-09,0
2023-03-10,Prague_3,5767.0,,0,0,0,0,0,0,0,1,0,1,0,Prague_3_2023-03-10,0
2023-03-11,Prague_3,5110.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2023-03-11,0
2023-03-12,Prague_3,4646.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2023-03-12,0
2023-03-13,Prague_3,4558.0,,0,0,0,0,1,0,0,1,0,0,0,Prague_3_2023-03-13,0
2023-03-14,Prague_3,4330.0,,0,0,0,0,1,0,0,1,0,1,0,Prague_3_2023-03-14,0
2023-03-15,Prague_3,4539.0,,0,0,0,0,1,0,0,1,0,4,1,Prague_3_2023-03-15,0
2023-03-16,Prague_3,4538.0,,0,0,0,0,1,0,0,1,0,0,1,Prague_3_2023-03-16,0
2023-03-17,Prague_3,5207.0,,0,0,0,0,1,0,0,1,0,0,0,Prague_3_2023-03-17,0
2023-03-18,Prague_3,4836.0,,0,0,0,0,1,0,0,1,0,0,0,Prague_3_2023-03-18,0
2023-03-19,Prague_3,4983.0,,0,0,0,0,1,0,0,1,0,0,0,Prague_3_2023-03-19,0
2023-03-20,Prague_3,4693.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2023-03-20,0
2023-03-21,Prague_3,4361.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2023-03-21,0
2023-03-22,Prague_3,4398.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2023-03-22,0
2023-03-23,Prague_3,4757.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2023-03-23,0
2023-03-24,Prague_3,5521.0,,0,0,0,0,0,0,0,1,0,0,0,Prague_3_2023-03-24,0
